 26463.13958333,  3.845023E+02,  3.217989E+01,  42.497994,   6.183200,  90.000000
 26463.14027778,  3.947757E+02,  3.609540E+01,  41.464783,   6.130986,  90.000000
 26463.14097222,  4.059846E+02,  3.999089E+01,  40.352696,   6.073513,  90.000000
 26463.14166667,  4.180555E+02,  4.386386E+01,  39.140295,   6.009353,  90.000000
 26463.14236111,  4.309110E+02,  4.771148E+01,  37.799005,   5.936600,  90.000000
 26463.14305556,  4.444707E+02,  5.153028E+01,  36.289731,   5.852649,  90.000000
 26463.14375000,  4.586524E+02,  5.531583E+01,  34.557421,   5.753828,  90.000000
 26463.14444444,  4.733725E+02,  5.906206E+01,  32.522017,   5.634801,  90.000000
 26463.14513889,  4.885472E+02,  6.276004E+01,  30.062724,   5.487515,  90.000000
 26463.14583333,  5.040928E+02,  6.639582E+01,  26.989403,   5.299294,  90.000000
 26463.14652778,  5.199266E+02,  6.994608E+01,  22.987968,   5.049198,  90.000000
 26463.14722222,  5.359672E+02,  7.336874E+01,  17.511755,   4.700784,  90.000000
 26463.14791667,  5.521354E+02,  7.658170E+01,   9.564282,   4.187619,  90.000000
 26463.14861111,  5.683545E+02,  7.941241E+01, 357.330371,   3.388691,  90.000000
 26463.14930556,  5.845503E+02,  8.149543E+01, 338.159418,   2.127295,  90.000000
 26463.15000000,  6.006518E+02,  8.223182E+01, 311.886321,   0.392421,  90.000000
 26463.15069444,  6.165914E+02,  8.129576E+01, 286.372344,  22.708156,  90.000000
 26463.15138889,  6.323050E+02,  7.912720E+01, 268.396243,  21.526416,  90.000000
 26463.15208333,  6.477317E+02,  7.631215E+01, 256.966885,  20.781126,  90.000000
 26463.15277778,  6.628148E+02,  7.318178E+01, 249.485569,  20.299038,  90.000000
 26463.15347222,  6.775010E+02,  6.989045E+01, 244.285361,  19.969024,  90.000000
 26463.15416667,  6.917406E+02,  6.651185E+01, 240.457502,  19.730500,  90.000000
 26463.15486111,  7.054876E+02,  6.308377E+01, 237.500690,  19.550046,  90.000000
 26463.15555556,  7.186997E+02,  5.962698E+01, 235.124665,  19.408311,  90.000000
 26463.15625000,  7.313378E+02,  5.615359E+01, 233.152417,  19.293494,  90.000000
 26463.15694444,  7.433663E+02,  5.267093E+01, 231.470781,  19.198052,  90.000000
 26463.15763889,  7.547527E+02,  4.918359E+01, 230.004371,  19.116958,  90.000000
 26463.15833333,  7.654675E+02,  4.569449E+01, 228.701146,  19.046743,  90.000000
 26463.15902778,  7.754843E+02,  4.220547E+01, 227.524047,  18.984936,  90.000000
 26463.15972222,  7.847792E+02,  3.871770E+01, 226.445955,  18.929730,  90.000000
 26463.16041667,  7.933310E+02,  3.523186E+01, 225.446535,  18.879769,  90.000000
 26463.16111111,  8.011210E+02,  3.174832E+01, 224.510193,  18.834013,  90.000000
 26463.16180556,  8.081327E+02,  2.826721E+01, 223.624719,  18.791648,  90.000000
 26463.16250000,  8.143517E+02,  2.478853E+01, 222.780359,  18.752024,  90.000000
 26463.16319444,  8.197658E+02,  2.131214E+01, 221.969166,  18.714611,  90.000000
 26463.16388889,  8.243645E+02,  1.783781E+01, 221.184531,  18.678969,  90.000000
 26463.16458333,  8.281393E+02,  1.436526E+01, 220.420844,  18.644723,  90.000000
 26463.16527778,  8.310833E+02,  1.089418E+01, 219.673233,  18.611549,  90.000000
 26463.16597222,  8.331913E+02,  7.424201E+00, 218.937364,  18.579158,  90.000000
 26463.16666667,  8.344596E+02,  3.954954E+00, 218.209280,  18.547285,  90.000000
 26463.16736111,  8.348862E+02,  4.860478E-01, 217.485268,  18.515685,  90.000000
 26463.16805556,  8.344705E+02, -2.982912E+00, 216.761740,  18.484116,  90.000000
 26463.16875000,  8.332133E+02, -6.452323E+00, 216.035120,  18.452341,  90.000000
 26463.16944444,  8.311172E+02, -9.922574E+00, 215.301742,  18.420116,  90.000000
 26463.17013889,  8.281861E+02, -1.339404E+01, 214.557725,  18.387182,  90.000000
 26463.17083333,  8.244256E+02, -1.686709E+01, 213.798852,  18.353257,  90.000000
 26463.17152778,  8.198427E+02, -2.034205E+01, 213.020413,  18.318028,  90.000000
 26463.17222222,  8.144464E+02, -2.381920E+01, 212.217017,  18.281134,  90.000000
 26463.17291667,  8.082473E+02, -2.729879E+01, 211.382354,  18.242157,  90.000000
 26463.17361111,  8.012578E+02, -3.078096E+01, 210.508874,  18.200592,  90.000000
 26463.17430556,  7.934924E+02, -3.426577E+01, 209.587362,  18.155824,  90.000000
 26463.17500000,  7.849678E+02, -3.775312E+01, 208.606341,  18.107089,  90.000000
 26463.17569444,  7.757028E+02, -4.124270E+01, 207.551234,  18.053416,  90.000000
 26463.17638889,  7.657185E+02, -4.473392E+01, 206.403137,  17.993542,  90.000000
 26463.17708333,  7.550387E+02, -4.822575E+01, 205.136992,  17.925799,  90.000000
 26463.17777778,  7.436898E+02, -5.171654E+01, 203.718786,  17.847919,  90.000000
 26463.17847222,  7.317011E+02, -5.520371E+01, 202.101109,  17.756741,  90.000000
 26463.17916667,  7.191048E+02, -5.868318E+01, 200.215871,  17.647725,  90.000000
 26463.17986111,  7.059363E+02, -6.214848E+01, 197.961863,  17.514124,  90.000000
 26463.18055556,  6.922341E+02, -6.558904E+01, 195.182563,  17.345504,  90.000000
 26463.18125000,  6.780404E+02, -6.898695E+01, 191.624594,  17.124973,  90.000000
 26463.18194444,  6.634007E+02, -7.231012E+01, 186.856315,  16.823754,  90.000000
 26463.18263889,  6.483639E+02, -7.549723E+01, 180.103857,  16.390257,  90.000000
 26463.18333333,  6.329829E+02, -7.842201E+01, 169.940257,  15.729350,  90.000000
 26463.18402778,  6.173139E+02, -8.081213E+01, 153.956179,  14.680412,  90.000000
 26463.18472222,  6.014168E+02, -8.214015E+01, 130.143796,  13.109586,  90.000000
 26463.18541667,  5.853553E+02, -8.184556E+01, 103.018790,  11.317919,  90.000000
 26463.18611111,  5.691962E+02, -8.005261E+01,  81.697811,   9.913187,  90.000000
 26463.18680556,  5.530099E+02, -7.736912E+01,  67.896432,   9.009762,  90.000000
 26463.18750000,  5.368695E+02, -7.423079E+01,  59.039203,   8.435947,  90.000000
 26463.18819444,  5.208514E+02, -7.084920E+01,  53.036008,   8.052401,  90.000000
 26463.18888889,  5.050339E+02, -6.732367E+01,  48.714060,   7.780937,  90.000000
 26463.18958333,  4.894979E+02, -6.370400E+01,  45.435119,   7.579008,  90.000000
 26463.19027778,  4.743253E+02, -6.001725E+01,  42.837540,   7.422503,  90.000000
 26463.19097222,  4.595994E+02, -5.627931E+01,  40.705384,   7.297026,  90.000000
 26463.19166667,  4.454036E+02, -5.250017E+01,  38.903145,   7.193543,  90.000000
 26463.19236111,  4.318213E+02, -4.868652E+01,  37.341970,   7.106131,  90.000000
 26463.19305556,  4.189344E+02, -4.484316E+01,  35.961322,   7.030755,  90.000000
 26463.19375000,  4.068232E+02, -4.097379E+01,  34.718564,   6.964571,  90.000000
 26463.19444444,  3.955653E+02, -3.708138E+01,  33.582757,   6.905517,  90.000000
 26463.19513889,  3.852344E+02, -3.316854E+01,  32.530846,   6.852056,  90.000000
 26463.19583333,  3.758999E+02, -2.923761E+01,  31.545219,   6.803015,  90.000000
 26463.19652778,  3.676260E+02, -2.529083E+01,  30.612099,   6.757473,  90.000000
 26463.19722222,  3.604705E+02, -2.133035E+01,  29.720451,   6.714697,  90.000000
 26463.19791667,  3.544842E+02, -1.735833E+01,  28.861221,   6.674081,  90.000000
